Id,PostId,VoteTypeId,UserId,CreationDate,BountyAmount
"154307034","22881089","3","","2018-01-03 00:00:00",""
"154307035","114404","2","","2018-01-03 00:00:00",""
"154307036","2950319","2","","2018-01-03 00:00:00",""
"154307037","14098222","2","","2018-01-03 00:00:00",""
"154307038","48069260","2","","2018-01-03 00:00:00",""
"154307039","34799245","2","","2018-01-03 00:00:00",""
"154307040","48069227","2","","2018-01-03 00:00:00",""
"154307041","41318734","2","","2018-01-03 00:00:00",""
"154307042","48069555","2","","2018-01-03 00:00:00",""
"154307043","25874438","2","","2018-01-03 00:00:00",""
"154307044","48042955","2","","2018-01-03 00:00:00",""
"154307045","2100907","2","","2018-01-03 00:00:00",""
"154307046","18018235","2","","2018-01-03 00:00:00",""
"154307047","18018307","2","","2018-01-03 00:00:00",""
"154307048","38879691","2","","2018-01-03 00:00:00",""
"154307049","13133071","2","","2018-01-03 00:00:00",""
"154307050","542510","2","","2018-01-03 00:00:00",""
"154307051","13133140","2","","2018-01-03 00:00:00",""
"154307052","553451","2","","2018-01-03 00:00:00",""
"154307054","48069581","3","","2018-01-03 00:00:00",""
"154307055","48069553","2","","2018-01-03 00:00:00",""
"154307056","14850491","2","","2018-01-03 00:00:00",""
"154307057","553445","2","","2018-01-03 00:00:00",""
"154307058","14864094","2","","2018-01-03 00:00:00",""
"154307059","20393373","2","","2018-01-03 00:00:00",""
"154307060","20393501","2","","2018-01-03 00:00:00",""
"154307061","471292","2","","2018-01-03 00:00:00",""
"154307062","29544299","2","","2018-01-03 00:00:00",""
"154307063","31905332","2","","2018-01-03 00:00:00",""
"154307065","5513730","2","","2018-01-03 00:00:00",""
"154307066","2016016","2","","2018-01-03 00:00:00",""
"154307067","48069581","3","","2018-01-03 00:00:00",""
"154307068","39579124","2","","2018-01-03 00:00:00",""
"154307070","48069442","2","","2018-01-03 00:00:00",""
"154307071","15647256","2","","2018-01-03 00:00:00",""
"154307072","48069187","2","","2018-01-03 00:00:00",""
"154307073","379910","2","","2018-01-03 00:00:00",""
"154307074","4475457","2","","2018-01-03 00:00:00",""
"154307075","4475506","2","","2018-01-03 00:00:00",""
"154307077","48068552","16","","2018-01-03 00:00:00",""
"154307078","48069438","2","","2018-01-03 00:00:00",""
"154307079","48068722","2","","2018-01-03 00:00:00",""
"154307080","48068722","1","","2018-01-03 00:00:00",""
"154307081","48069432","1","","2018-01-03 00:00:00",""
"154307082","48069252","16","","2018-01-03 00:00:00",""
"154307083","48069558","2","","2018-01-03 00:00:00",""
"154307084","24111191","2","","2018-01-03 00:00:00",""
"154307085","3289051","2","","2018-01-03 00:00:00",""
"154307086","9924122","2","","2018-01-03 00:00:00",""
"154307087","464078","2","","2018-01-03 00:00:00",""
"154307088","2035812","2","","2018-01-03 00:00:00",""
"154307089","12975754","2","","2018-01-03 00:00:00",""
"154307090","31235564","2","","2018-01-03 00:00:00",""
"154307091","48069583","2","","2018-01-03 00:00:00",""
"154307092","48069583","1","","2018-01-03 00:00:00",""
"154307093","48069286","1","","2018-01-03 00:00:00",""
"154307094","6960586","2","","2018-01-03 00:00:00",""
"154307095","3255","2","","2018-01-03 00:00:00",""
"154307096","48045361","8","158103","2018-01-03 00:00:00","250"
"154307098","38264583","2","","2018-01-03 00:00:00",""
"154307102","48068668","10","","2018-01-03 00:00:00",""
"154307104","14114107","2","","2018-01-03 00:00:00",""
"154307105","17635768","2","","2018-01-03 00:00:00",""
"154307106","14114030","2","","2018-01-03 00:00:00",""
"154307107","34082979","2","","2018-01-03 00:00:00",""
"154307108","1211611","2","","2018-01-03 00:00:00",""
"154307109","29923881","2","","2018-01-03 00:00:00",""
"154307110","4852666","2","","2018-01-03 00:00:00",""
"154307113","48069113","10","","2018-01-03 00:00:00",""
"154307114","6086393","2","","2018-01-03 00:00:00",""
"154307115","34984279","2","","2018-01-03 00:00:00",""
"154307116","555201","2","","2018-01-03 00:00:00",""
"154307119","38497173","2","","2018-01-03 00:00:00",""
"154307120","1211608","2","","2018-01-03 00:00:00",""
"154307121","14816671","2","","2018-01-03 00:00:00",""
"154307123","1211608","5","6834435","2018-01-03 00:00:00",""
"154307124","48069331","10","","2018-01-03 00:00:00",""
"154307126","37445369","2","","2018-01-03 00:00:00",""
"154307127","8837064","2","","2018-01-03 00:00:00",""
"154307128","5497855","2","","2018-01-03 00:00:00",""
"154307129","11734305","2","","2018-01-03 00:00:00",""
"154307130","39878961","2","","2018-01-03 00:00:00",""
"154307131","24959590","2","","2018-01-03 00:00:00",""
"154307132","4457905","2","","2018-01-03 00:00:00",""
"154307133","24959590","5","8291949","2018-01-03 00:00:00",""
"154307134","24512883","2","","2018-01-03 00:00:00",""
"154307135","48069581","3","","2018-01-03 00:00:00",""
"154307136","29247205","2","","2018-01-03 00:00:00",""
"154307137","8433883","2","","2018-01-03 00:00:00",""
"154307138","33753575","2","","2018-01-03 00:00:00",""
"154307139","48069581","3","","2018-01-03 00:00:00",""
"154307140","33371440","2","","2018-01-03 00:00:00",""
"154307141","48068814","10","","2018-01-03 00:00:00",""
"154307142","43746381","2","","2018-01-03 00:00:00",""
"154307143","44912803","2","","2018-01-03 00:00:00",""
"154307144","2991254","2","","2018-01-03 00:00:00",""
"154307145","31355226","2","","2018-01-03 00:00:00",""
"154307147","32234711","5","2805482","2018-01-03 00:00:00",""
"154307148","42322941","2","","2018-01-03 00:00:00",""
"154307149","48069277","10","","2018-01-03 00:00:00",""
"154307150","5243593","5","1286423","2018-01-03 00:00:00",""
"154307151","5243593","2","","2018-01-03 00:00:00",""
"154307152","8433866","2","","2018-01-03 00:00:00",""
"154307153","34594314","2","","2018-01-03 00:00:00",""
"154307154","48069581","10","","2018-01-03 00:00:00",""
"154307155","48069508","16","","2018-01-03 00:00:00",""
"154307156","43497841","2","","2018-01-03 00:00:00",""
"154307157","35094296","2","","2018-01-03 00:00:00",""
"154307158","48068907","10","","2018-01-03 00:00:00",""
"154307159","47858753","3","","2018-01-03 00:00:00",""
"154307160","42503656","2","","2018-01-03 00:00:00",""
"154307161","31698632","2","","2018-01-03 00:00:00",""
"154307162","31698632","5","5721702","2018-01-03 00:00:00",""
"154307163","4438292","2","","2018-01-03 00:00:00",""
"154307164","48069198","1","","2018-01-03 00:00:00",""
"154307165","16104","2","","2018-01-03 00:00:00",""
"154307166","27875395","2","","2018-01-03 00:00:00",""
"154307167","16100","2","","2018-01-03 00:00:00",""
"154307168","25117810","2","","2018-01-03 00:00:00",""
"154307169","48069586","1","","2018-01-03 00:00:00",""
"154307170","48069086","1","","2018-01-03 00:00:00",""
"154307171","48069086","2","","2018-01-03 00:00:00",""
"154307172","24496760","2","","2018-01-03 00:00:00",""
"154307173","19299220","2","","2018-01-03 00:00:00",""
"154307174","48069611","10","","2018-01-03 00:00:00",""
"154307176","36374934","2","","2018-01-03 00:00:00",""
"154307177","48065159","2","","2018-01-03 00:00:00",""
"154307178","45972297","2","","2018-01-03 00:00:00",""
"154307179","48065001","2","","2018-01-03 00:00:00",""
"154307180","43387163","2","","2018-01-03 00:00:00",""
"154307182","48068333","10","","2018-01-03 00:00:00",""
"154307183","48069493","2","","2018-01-03 00:00:00",""
"154307184","48068493","10","","2018-01-03 00:00:00",""
"154307185","47910879","10","","2018-01-03 00:00:00",""
"154307186","45042466","2","","2018-01-03 00:00:00",""
"154307187","22875948","2","","2018-01-03 00:00:00",""
"154307188","5993196","2","","2018-01-03 00:00:00",""
"154307189","9514179","2","","2018-01-03 00:00:00",""
"154307190","48068760","10","","2018-01-03 00:00:00",""
"154307191","48069606","2","","2018-01-03 00:00:00",""
"154307192","48059328","10","","2018-01-03 00:00:00",""
"154307193","17096621","2","","2018-01-03 00:00:00",""
"154307195","47371297","2","","2018-01-03 00:00:00",""
"154307196","48069486","2","","2018-01-03 00:00:00",""
"154307197","23632578","2","","2018-01-03 00:00:00",""
"154307198","48037597","1","","2018-01-03 00:00:00",""
"154307199","48069463","10","","2018-01-03 00:00:00",""
"154307200","48069612","3","","2018-01-03 00:00:00",""
"154307201","48069612","3","","2018-01-03 00:00:00",""
"154307202","9291451","2","","2018-01-03 00:00:00",""
"154307204","11068419","2","","2018-01-03 00:00:00",""
"154307205","7335580","2","","2018-01-03 00:00:00",""
"154307206","9291437","2","","2018-01-03 00:00:00",""
"154307207","9938978","2","","2018-01-03 00:00:00",""
"154307208","11068434","2","","2018-01-03 00:00:00",""
"154307209","48069573","3","","2018-01-03 00:00:00",""
"154307210","23609343","2","","2018-01-03 00:00:00",""
"154307211","5072693","2","","2018-01-03 00:00:00",""
"154307212","41587453","2","","2018-01-03 00:00:00",""
"154307213","45178783","10","","2018-01-03 00:00:00",""
"154307214","48069506","5","4789626","2018-01-03 00:00:00",""
"154307215","6622594","2","","2018-01-03 00:00:00",""
"154307216","8619946","2","","2018-01-03 00:00:00",""
"154307217","48069587","10","","2018-01-03 00:00:00",""
"154307218","48068146","3","","2018-01-03 00:00:00",""
"154307219","48069612","3","","2018-01-03 00:00:00",""
"154307220","38091586","2","","2018-01-03 00:00:00",""
"154307221","47857543","1","","2018-01-03 00:00:00",""
"154307222","24930279","2","","2018-01-03 00:00:00",""
"154307223","38708239","2","","2018-01-03 00:00:00",""
"154307224","38697404","5","2662901","2018-01-03 00:00:00",""
"154307225","48069624","2","","2018-01-03 00:00:00",""
"154307226","48069629","2","","2018-01-03 00:00:00",""
"154307227","48066816","16","","2018-01-03 00:00:00",""
"154307228","43018050","2","","2018-01-03 00:00:00",""
"154307229","11227809","2","","2018-01-03 00:00:00",""
"154307230","42979506","2","","2018-01-03 00:00:00",""
"154307231","35413567","5","9165856","2018-01-03 00:00:00",""
"154307232","40787398","2","","2018-01-03 00:00:00",""
"154307233","42692472","2","","2018-01-03 00:00:00",""
"154307234","47852862","1","","2018-01-03 00:00:00",""
"154307235","47871412","10","","2018-01-03 00:00:00",""
"154307236","11227902","2","","2018-01-03 00:00:00",""
"154307238","42780698","2","","2018-01-03 00:00:00",""
"154307239","48069433","1","","2018-01-03 00:00:00",""
"154307240","48069581","16","","2018-01-03 00:00:00",""
"154307241","48069554","2","","2018-01-03 00:00:00",""
"154307242","27741829","2","","2018-01-03 00:00:00",""
"154307243","35736815","2","","2018-01-03 00:00:00",""
"154307244","14417201","2","","2018-01-03 00:00:00",""
"154307245","14418007","2","","2018-01-03 00:00:00",""
"154307246","6622594","5","2376090","2018-01-03 00:00:00",""
"154307247","6622829","2","","2018-01-03 00:00:00",""
"154307248","48069604","2","","2018-01-03 00:00:00",""
"154307249","48061390","10","","2018-01-03 00:00:00",""
"154307250","22875948","5","2162226","2018-01-03 00:00:00",""
"154307251","48069612","3","","2018-01-03 00:00:00",""
"154307252","11227877","2","","2018-01-03 00:00:00",""
"154307253","48069523","3","","2018-01-03 00:00:00",""
"154307254","5585779","2","","2018-01-03 00:00:00",""
"154307255","5585779","5","7408143","2018-01-03 00:00:00",""
"154307256","11237235","2","","2018-01-03 00:00:00",""
"154307257","5585800","2","","2018-01-03 00:00:00",""
"154307258","11303693","2","","2018-01-03 00:00:00",""
"154307259","13445411","2","","2018-01-03 00:00:00",""
"154307260","12853037","2","","2018-01-03 00:00:00",""
"154307261","6912872","2","","2018-01-03 00:00:00",""
"154307262","16184827","2","","2018-01-03 00:00:00",""
"154307263","48069619","2","","2018-01-03 00:00:00",""
"154307264","14889969","2","","2018-01-03 00:00:00",""
"154307265","17782979","2","","2018-01-03 00:00:00",""
"154307266","48069638","3","","2018-01-03 00:00:00",""
"154307267","17828251","2","","2018-01-03 00:00:00",""
"154307268","42028897","2","","2018-01-03 00:00:00",""
"154307269","42029581","2","","2018-01-03 00:00:00",""
"154307271","23168180","2","","2018-01-03 00:00:00",""
"154307272","48065950","3","","2018-01-03 00:00:00",""
"154307273","48069619","1","","2018-01-03 00:00:00",""
"154307274","5850909","2","","2018-01-03 00:00:00",""
"154307275","40453940","2","","2018-01-03 00:00:00",""
"154307276","309944","2","","2018-01-03 00:00:00",""
"154307277","40454037","2","","2018-01-03 00:00:00",""
"154307278","48069634","2","","2018-01-03 00:00:00",""
"154307279","48068827","2","","2018-01-03 00:00:00",""
"154307280","48069626","2","","2018-01-03 00:00:00",""
"154307281","48069483","2","","2018-01-03 00:00:00",""
"154307282","48069581","10","","2018-01-03 00:00:00",""
"154307283","47926284","2","","2018-01-03 00:00:00",""
"154307284","26000498","2","","2018-01-03 00:00:00",""
"154307285","18094436","2","","2018-01-03 00:00:00",""
"154307286","31210295","2","","2018-01-03 00:00:00",""
"154307287","48069630","3","","2018-01-03 00:00:00",""
"154307288","41852169","2","","2018-01-03 00:00:00",""
"154307289","48069630","3","","2018-01-03 00:00:00",""
"154307290","33070112","2","","2018-01-03 00:00:00",""
"154307291","40503697","2","","2018-01-03 00:00:00",""
"154307292","40548043","2","","2018-01-03 00:00:00",""
"154307293","32742980","2","","2018-01-03 00:00:00",""
"154307294","48069624","2","","2018-01-03 00:00:00",""
"154307295","37192554","2","","2018-01-03 00:00:00",""
"154307296","33048998","2","","2018-01-03 00:00:00",""
"154307297","48063213","2","","2018-01-03 00:00:00",""
"154307298","41603849","2","","2018-01-03 00:00:00",""
"154307299","48068259","2","","2018-01-03 00:00:00",""
"154307300","44614591","2","","2018-01-03 00:00:00",""
"154307301","48069629","3","","2018-01-03 00:00:00",""
"154307302","45503985","2","","2018-01-03 00:00:00",""
"154307303","31069199","2","","2018-01-03 00:00:00",""
"154307304","47141245","2","","2018-01-03 00:00:00",""
"154307305","19548567","2","","2018-01-03 00:00:00",""
"154307306","48069630","3","","2018-01-03 00:00:00",""
"154307307","46541691","2","","2018-01-03 00:00:00",""
"154307308","48069590","2","","2018-01-03 00:00:00",""
"154307309","40872996","2","","2018-01-03 00:00:00",""
"154307310","47457772","2","","2018-01-03 00:00:00",""
"154307311","48069612","3","","2018-01-03 00:00:00",""
"154307312","47942152","2","","2018-01-03 00:00:00",""
"154307313","9305230","2","","2018-01-03 00:00:00",""
"154307315","32110536","2","","2018-01-03 00:00:00",""
"154307316","48069629","10","","2018-01-03 00:00:00",""
"154307317","48069157","1","","2018-01-03 00:00:00",""
"154307318","36962186","2","","2018-01-03 00:00:00",""
"154307319","48068155","2","","2018-01-03 00:00:00",""
"154307320","23730300","2","","2018-01-03 00:00:00",""
"154307321","35831858","2","","2018-01-03 00:00:00",""
"154307322","9305036","5","2376090","2018-01-03 00:00:00",""
"154307323","27156835","2","","2018-01-03 00:00:00",""
"154307326","48069463","3","","2018-01-03 00:00:00",""
"154307327","7486394","2","","2018-01-03 00:00:00",""
"154307329","48069584","3","","2018-01-03 00:00:00",""
"154307330","42693053","2","","2018-01-03 00:00:00",""
"154307331","30118383","2","","2018-01-03 00:00:00",""
"154307332","32123339","2","","2018-01-03 00:00:00",""
"154307333","927358","2","","2018-01-03 00:00:00",""
"154307334","47581454","2","","2018-01-03 00:00:00",""
"154307335","48061081","3","","2018-01-03 00:00:00",""
"154307336","3606457","2","","2018-01-03 00:00:00",""
"154307337","34102547","2","","2018-01-03 00:00:00",""
"154307338","21262787","2","","2018-01-03 00:00:00",""
"154307339","9721492","2","","2018-01-03 00:00:00",""
"154307340","48069630","3","","2018-01-03 00:00:00",""
"154307341","48069612","3","","2018-01-03 00:00:00",""
"154307342","40223115","2","","2018-01-03 00:00:00",""
"154307343","9001529","2","","2018-01-03 00:00:00",""
"154307344","40222793","2","","2018-01-03 00:00:00",""
"154307345","8487855","2","","2018-01-03 00:00:00",""
"154307346","48069484","3","","2018-01-03 00:00:00",""
"154307349","48069612","3","","2018-01-03 00:00:00",""
"154307350","48056855","2","","2018-01-03 00:00:00",""
"154307351","48052064","2","","2018-01-03 00:00:00",""
"154307352","39962867","2","","2018-01-03 00:00:00",""
"154307353","10076097","2","","2018-01-03 00:00:00",""
"154307354","48069624","2","","2018-01-03 00:00:00",""
"154307355","45186956","2","","2018-01-03 00:00:00",""
"154307356","39963267","2","","2018-01-03 00:00:00",""
"154307357","48069555","3","","2018-01-03 00:00:00",""
"154307358","14794253","2","","2018-01-03 00:00:00",""
"154307359","48068821","10","","2018-01-03 00:00:00",""
"154307360","48069646","2","","2018-01-03 00:00:00",""
"154307361","48064725","2","","2018-01-03 00:00:00",""
"154307362","45421527","2","","2018-01-03 00:00:00",""
"154307364","4203269","2","","2018-01-03 00:00:00",""
"154307365","39065464","2","","2018-01-03 00:00:00",""
"154307366","4196453","5","636799","2018-01-03 00:00:00",""
"154307367","4196453","2","","2018-01-03 00:00:00",""
"154307368","503093","2","","2018-01-03 00:00:00",""
"154307369","23583414","2","","2018-01-03 00:00:00",""
"154307371","47983165","2","","2018-01-03 00:00:00",""
"154307372","48069083","16","","2018-01-03 00:00:00",""
"154307373","4541314","10","","2018-01-03 00:00:00",""
"154307374","48026726","2","","2018-01-03 00:00:00",""
"154307376","14309920","2","","2018-01-03 00:00:00",""
"154307377","48069612","10","","2018-01-03 00:00:00",""
"154307378","29690346","2","","2018-01-03 00:00:00",""
"154307379","4159743","10","","2018-01-03 00:00:00",""
"154307380","69849","2","","2018-01-03 00:00:00",""
"154307381","48069194","16","","2018-01-03 00:00:00",""
"154307382","44396817","2","","2018-01-03 00:00:00",""
"154307383","48069612","3","","2018-01-03 00:00:00",""
"154307384","3476899","10","","2018-01-03 00:00:00",""
"154307385","30610528","2","","2018-01-03 00:00:00",""
"154307386","48066252","3","","2018-01-03 00:00:00",""
"154307387","4160739","10","","2018-01-03 00:00:00",""
"154307388","48018173","9","","2018-01-03 00:00:00","25"
"154307389","48042147","9","","2018-01-03 00:00:00","25"
"154307390","46917501","2","","2018-01-03 00:00:00",""
"154307392","131269","10","","2018-01-03 00:00:00",""
"154307393","31614475","10","","2018-01-03 00:00:00",""
"154307396","5321595","5","6656269","2018-01-03 00:00:00",""
"154307398","48069523","2","","2018-01-03 00:00:00",""
"154307399","603272","10","","2018-01-03 00:00:00",""
"154307400","5861420","2","","2018-01-03 00:00:00",""
"154307401","28981113","2","","2018-01-03 00:00:00",""
"154307402","46846452","2","","2018-01-03 00:00:00",""
"154307403","21178667","2","","2018-01-03 00:00:00",""
"154307404","1667689","10","","2018-01-03 00:00:00",""
"154307405","287312","10","","2018-01-03 00:00:00",""
"154307406","36212516","2","","2018-01-03 00:00:00",""
"154307407","8390428","10","","2018-01-03 00:00:00",""
"154307408","48069476","2","","2018-01-03 00:00:00",""
"154307409","48068009","3","","2018-01-03 00:00:00",""
"154307410","38053056","2","","2018-01-03 00:00:00",""
"154307411","7504818","10","","2018-01-03 00:00:00",""
"154307412","48069476","1","","2018-01-03 00:00:00",""
"154307413","154544","2","","2018-01-03 00:00:00",""
"154307414","48069251","3","","2018-01-03 00:00:00",""
"154307416","48069450","2","","2018-01-03 00:00:00",""
"154307417","38486303","2","","2018-01-03 00:00:00",""
"154307418","40480","2","","2018-01-03 00:00:00",""
"154307420","48063103","2","","2018-01-03 00:00:00",""
"154307421","48063103","1","","2018-01-03 00:00:00",""
"154307422","26625443","2","","2018-01-03 00:00:00",""
"154307423","48054028","2","","2018-01-03 00:00:00",""
"154307424","39840655","2","","2018-01-03 00:00:00",""
"154307425","48068308","1","","2018-01-03 00:00:00",""
"154307426","28002111","2","","2018-01-03 00:00:00",""
"154307427","13186631","2","","2018-01-03 00:00:00",""
"154307428","1488786","2","","2018-01-03 00:00:00",""
"154307429","13178182","2","","2018-01-03 00:00:00",""
"154307430","13178182","5","236528","2018-01-03 00:00:00",""
"154307431","48069452","2","","2018-01-03 00:00:00",""
"154307432","48069455","3","","2018-01-03 00:00:00",""
"154307433","48067617","3","","2018-01-03 00:00:00",""
"154307434","3358682","2","","2018-01-03 00:00:00",""
"154307435","24236752","2","","2018-01-03 00:00:00",""
"154307436","3339883","2","","2018-01-03 00:00:00",""
"154307437","28090101","2","","2018-01-03 00:00:00",""
"154307439","48069634","2","","2018-01-03 00:00:00",""
"154307440","48068519","10","","2018-01-03 00:00:00",""
"154307441","15934081","2","","2018-01-03 00:00:00",""
"154307442","48049681","1","","2018-01-03 00:00:00",""
"154307443","48069677","2","","2018-01-03 00:00:00",""
"154307444","17549107","2","","2018-01-03 00:00:00",""
"154307445","1801150","2","","2018-01-03 00:00:00",""
"154307446","17549042","2","","2018-01-03 00:00:00",""
"154307447","17549042","5","196919","2018-01-03 00:00:00",""
"154307448","12320222","2","","2018-01-03 00:00:00",""
"154307449","48069618","2","","2018-01-03 00:00:00",""
"154307450","48069605","2","","2018-01-03 00:00:00",""
"154307452","48067919","2","","2018-01-03 00:00:00",""
"154307453","48069350","1","","2018-01-03 00:00:00",""
"154307454","35471418","2","","2018-01-03 00:00:00",""
"154307455","44189654","2","","2018-01-03 00:00:00",""
"154307456","46024009","2","","2018-01-03 00:00:00",""
"154307457","40795850","2","","2018-01-03 00:00:00",""
"154307458","46023971","2","","2018-01-03 00:00:00",""
"154307459","48054501","11","","2018-01-03 00:00:00",""
"154307460","48046419","1","","2018-01-03 00:00:00",""
"154307462","48069652","3","","2018-01-03 00:00:00",""
"154307463","25213452","2","","2018-01-03 00:00:00",""
"154307464","48069664","2","","2018-01-03 00:00:00",""
"154307466","39833310","2","","2018-01-03 00:00:00",""
"154307467","47961719","3","","2018-01-03 00:00:00",""
"154307468","38419067","2","","2018-01-03 00:00:00",""
"154307469","48046419","2","","2018-01-03 00:00:00",""
"154307470","2602198","2","","2018-01-03 00:00:00",""
"154307471","998662","5","636799","2018-01-03 00:00:00",""
"154307472","998662","2","","2018-01-03 00:00:00",""
"154307473","48029376","1","","2018-01-03 00:00:00",""
"154307474","46225471","2","","2018-01-03 00:00:00",""
"154307475","48019698","3","","2018-01-03 00:00:00",""
"154307476","48057573","1","","2018-01-03 00:00:00",""
"154307478","24815771","5","1696443","2018-01-03 00:00:00",""
"154307479","48032463","3","","2018-01-03 00:00:00",""
"154307480","48057573","2","","2018-01-03 00:00:00",""
"154307481","48069655","2","","2018-01-03 00:00:00",""
"154307482","48058631","3","","2018-01-03 00:00:00",""
"154307483","26738410","2","","2018-01-03 00:00:00",""
"154307484","27741676","2","","2018-01-03 00:00:00",""
"154307485","48069688","3","","2018-01-03 00:00:00",""
"154307486","41151115","2","","2018-01-03 00:00:00",""
"154307488","45910971","2","","2018-01-03 00:00:00",""
"154307489","48069584","3","","2018-01-03 00:00:00",""
"154307490","48045056","1","","2018-01-03 00:00:00",""
"154307491","48069484","3","","2018-01-03 00:00:00",""
"154307492","48067919","2","","2018-01-03 00:00:00",""
"154307493","47422112","2","","2018-01-03 00:00:00",""
"154307494","2821092","2","","2018-01-03 00:00:00",""
"154307495","48064292","1","","2018-01-03 00:00:00",""
"154307496","47682191","1","","2018-01-03 00:00:00",""
"154307497","28882989","2","","2018-01-03 00:00:00",""
"154307498","28950346","2","","2018-01-03 00:00:00",""
"154307499","48069630","3","","2018-01-03 00:00:00",""
"154307500","21533827","2","","2018-01-03 00:00:00",""
"154307501","34317104","2","","2018-01-03 00:00:00",""
"154307502","48069191","3","","2018-01-03 00:00:00",""
"154307503","4329176","5","7159163","2018-01-03 00:00:00",""
"154307504","510348","2","","2018-01-03 00:00:00",""
"154307505","14680075","5","5508500","2018-01-03 00:00:00",""
"154307506","4329176","2","","2018-01-03 00:00:00",""
"154307507","510351","2","","2018-01-03 00:00:00",""
"154307508","48068751","3","","2018-01-03 00:00:00",""
"154307509","48068503","3","","2018-01-03 00:00:00",""
"154307510","15676596","2","","2018-01-03 00:00:00",""
"154307511","15676596","5","7159163","2018-01-03 00:00:00",""
"154307512","48069686","3","","2018-01-03 00:00:00",""
"154307513","32550943","2","","2018-01-03 00:00:00",""
"154307514","48069388","3","","2018-01-03 00:00:00",""
"154307515","21456799","2","","2018-01-03 00:00:00",""
"154307516","48069464","2","","2018-01-03 00:00:00",""
"154307518","48069251","3","","2018-01-03 00:00:00",""
"154307519","48069219","3","","2018-01-03 00:00:00",""
"154307520","1801150","2","","2018-01-03 00:00:00",""
"154307521","48069277","3","","2018-01-03 00:00:00",""
"154307522","26809183","2","","2018-01-03 00:00:00",""
"154307523","48069190","2","","2018-01-03 00:00:00",""
"154307524","48062759","3","","2018-01-03 00:00:00",""
"154307525","48069320","10","","2018-01-03 00:00:00",""
"154307526","40107973","2","","2018-01-03 00:00:00",""
"154307527","39081688","5","2620998","2018-01-03 00:00:00",""
"154307528","39081688","2","","2018-01-03 00:00:00",""
"154307529","48069085","3","","2018-01-03 00:00:00",""
"154307530","46197259","2","","2018-01-03 00:00:00",""
"154307532","17474211","2","","2018-01-03 00:00:00",""
"154307533","48067575","2","","2018-01-03 00:00:00",""
"154307534","17474283","2","","2018-01-03 00:00:00",""
"154307535","1034621","2","","2018-01-03 00:00:00",""
"154307536","48068975","2","","2018-01-03 00:00:00",""
"154307537","48069652","10","","2018-01-03 00:00:00",""
"154307538","42344497","2","","2018-01-03 00:00:00",""
"154307539","48065865","3","","2018-01-03 00:00:00",""
"154307540","6380699","2","","2018-01-03 00:00:00",""
"154307541","6380635","2","","2018-01-03 00:00:00",""
"154307542","1421441","2","","2018-01-03 00:00:00",""
"154307543","48069688","3","","2018-01-03 00:00:00",""
"154307544","1421461","2","","2018-01-03 00:00:00",""
"154307545","21588826","2","","2018-01-03 00:00:00",""
"154307546","48069646","5","732221","2018-01-03 00:00:00",""
"154307547","48069675","3","","2018-01-03 00:00:00",""
"154307549","48069648","3","","2018-01-03 00:00:00",""
"154307550","3838559","2","","2018-01-03 00:00:00",""
"154307551","22683231","2","","2018-01-03 00:00:00",""
"154307552","12608720","2","","2018-01-03 00:00:00",""
"154307553","48069647","10","","2018-01-03 00:00:00",""
"154307554","48065133","2","","2018-01-03 00:00:00",""
"154307555","43684314","2","","2018-01-03 00:00:00",""
"154307556","10237253","2","","2018-01-03 00:00:00",""
"154307557","19568146","2","","2018-01-03 00:00:00",""
"154307558","48069682","2","","2018-01-03 00:00:00",""
"154307559","48069686","3","","2018-01-03 00:00:00",""
"154307560","48069700","2","","2018-01-03 00:00:00",""
"154307561","19568041","2","","2018-01-03 00:00:00",""
"154307562","19568041","5","5136145","2018-01-03 00:00:00",""
"154307563","20164615","2","","2018-01-03 00:00:00",""
"154307564","1486279","2","","2018-01-03 00:00:00",""
"154307565","1485983","2","","2018-01-03 00:00:00",""
"154307566","48069686","3","","2018-01-03 00:00:00",""
"154307567","20629256","2","","2018-01-03 00:00:00",""
"154307568","39027789","2","","2018-01-03 00:00:00",""
"154307569","28981112","2","","2018-01-03 00:00:00",""
"154307570","20626652","2","","2018-01-03 00:00:00",""
"154307571","48069612","3","","2018-01-03 00:00:00",""
"154307572","48068551","3","","2018-01-03 00:00:00",""
"154307573","39631103","2","","2018-01-03 00:00:00",""
"154307574","11815295","2","","2018-01-03 00:00:00",""
"154307575","16770673","2","","2018-01-03 00:00:00",""
"154307576","16770780","2","","2018-01-03 00:00:00",""
"154307577","42809657","5","7440824","2018-01-03 00:00:00",""
"154307578","16776906","2","","2018-01-03 00:00:00",""
"154307579","9138132","2","","2018-01-03 00:00:00",""
"154307580","48069558","2","","2018-01-03 00:00:00",""
"154307582","48069404","2","","2018-01-03 00:00:00",""
"154307584","48069612","2","","2018-01-03 00:00:00",""
"154307585","15405710","10","","2018-01-03 00:00:00",""
"154307586","35224855","2","","2018-01-03 00:00:00",""
"154307587","33318844","2","","2018-01-03 00:00:00",""
"154307588","33318733","2","","2018-01-03 00:00:00",""
"154307590","2866127","2","","2018-01-03 00:00:00",""
"154307591","48069455","3","","2018-01-03 00:00:00",""
"154307592","5761643","3","","2018-01-03 00:00:00",""
"154307593","20870045","10","","2018-01-03 00:00:00",""
"154307594","31128347","2","","2018-01-03 00:00:00",""
"154307595","48030120","3","","2018-01-03 00:00:00",""
"154307596","48068978","3","","2018-01-03 00:00:00",""
"154307597","13836276","2","","2018-01-03 00:00:00",""
